Date,Year,Month,SpawningMonth,Colony.ID,Bundle.ID,Egg.Rep,Area.mm2,Diameter.mm,vol.mm3
20160605,2016,June,1,125,58,8,0.13111,0.407,0.035300551
20160605,2016,June,1,125,58,9,0.1269,0.4027,0.034193468
20160605,2016,June,1,125,58,12,0.11949,0.3947,0.032195831
20160605,2016,June,1,125,58,13,0.11264,0.3823,0.029255744
20160605,2016,June,1,125,58,14,0.12851,0.4104,0.036192644
20160605,2016,June,1,125,59,1,0.13321,0.4081,0.035587546
20160605,2016,June,1,125,59,2,0.12759,0.3992,0.033309633
20160605,2016,June,1,125,59,3,0.11473,0.3726,0.027084873
20160605,2016,June,1,125,59,4,0.11463,0.3797,0.028662895
20160605,2016,June,1,125,59,5,0.10317,0.3618,0.024797274
20160605,2016,June,1,125,59,6,0.12845,0.4094,0.035928722
20160605,2016,June,1,125,59,7,0.13201,0.4133,0.03696532
20160605,2016,June,1,125,59,8,0.13067,0.3998,0.033460053
20160605,2016,June,1,125,59,9,0.11236,0.3766,0.02796657
20160605,2016,June,1,125,59,10,0.11025,0.3733,0.027237812
20160605,2016,June,1,125,59,11,0.11806,0.3978,0.032960409
20160605,2016,June,1,125,59,13,0.12976,0.4071,0.035326577
20160605,2016,June,1,125,59,14,0.14587,0.4307,0.041833372
20160605,2016,June,1,125,59,15,0.13496,0.4368,0.043636122
20160605,2016,June,1,125,59,16,0.12308,0.3979,0.032985272
20160605,2016,June,1,125,60,1,0.14753,0.4345,0.042950438
20160605,2016,June,1,125,60,2,0.13203,0.4126,0.036777815
20160605,2016,June,1,125,60,3,0.10039,0.3519,0.022816869
20160605,2016,June,1,125,60,4,0.12166,0.3971,0.032786716
20160605,2016,June,1,125,60,5,0.13753,0.4159,0.037667346
20160605,2016,June,1,174,61,1,0.14391,0.4839,0.05932874
20160605,2016,June,1,174,61,2,0.15036,0.4545,0.049158647
20160605,2016,June,1,174,61,3,0.15924,0.4765,0.056648312
20160605,2016,June,1,174,61,4,0.13729,0.4198,0.038736962
20160605,2016,June,1,174,61,5,0.15403,0.4586,0.05050105
20160605,2016,June,1,174,61,9,0.15597,0.4701,0.054396256
20160605,2016,June,1,174,61,10,0.14083,0.4345,0.042950438
20160605,2016,June,1,174,61,11,0.14592,0.4696,0.054222872
20160605,2016,June,1,174,62,1,0.14897,0.4612,0.051364865
20160605,2016,June,1,174,62,2,0.15073,0.4766,0.056683984
20160605,2016,June,1,174,62,3,0.12783,0.435,0.043098884
20160605,2016,June,1,174,62,4,0.14026,0.4469,0.046733609
20160605,2016,June,1,174,62,6,0.14942,0.4771,0.056862573
20160605,2016,June,1,174,62,7,0.13572,0.4419,0.0451825
20160605,2016,June,1,174,62,8,0.1409,0.4309,0.041891676
20160605,2016,June,1,174,62,9,0.15414,0.4782,0.057256787
20160605,2016,June,1,174,63,1,0.14269,0.441,0.044906998
20160605,2016,June,1,174,63,2,0.13501,0.4314,0.042037674
20160605,2016,June,1,174,63,3,0.13346,0.4205,0.038931062
20160605,2016,June,1,174,63,4,0.14619,0.4469,0.046733609
20160605,2016,June,1,174,63,5,0.15826,0.4705,0.054535229
20160605,2016,June,1,174,63,6,0.15565,0.444,0.045829716
20160605,2016,June,1,174,63,7,0.15782,0.4573,0.050072798
20160605,2016,June,1,174,63,9,0.13743,0.4514,0.048159605
20160605,2016,June,1,174,63,10,0.14167,0.4476,0.046953556
20160605,2016,June,1,174,64,1,0.15439,0.4938,0.063045125
20160605,2016,June,1,174,64,2,0.1637,0.5005,0.065646337
20160605,2016,June,1,174,64,3,0.12846,0.4093,0.035902401
20160605,2016,June,1,174,64,4,0.13762,0.4528,0.048609092
20160605,2016,June,1,174,64,5,0.15058,0.5579,0.090921657
20160605,2016,June,1,174,64,6,NA,NA,NA
20160605,2016,June,1,174,64,8,0.1409,0.4695,0.05418824
20160605,2016,June,1,174,64,9,0.12434,0.4234,0.0397421
20160605,2016,June,1,174,64,10,0.15044,0.4581,0.05033605
20160605,2016,June,1,174,64,12,0.14315,0.4383,0.044087215
20160605,2016,June,1,174,65,1,0.13615,0.4514,0.048159605
20160605,2016,June,1,174,65,2,0.12045,0.4166,0.037857859
20160605,2016,June,1,174,65,3,0.1431,0.4425,0.045366793
20160605,2016,June,1,174,65,4,0.1226,0.4209,0.039042268
20160605,2016,June,1,174,65,5,0.13237,0.4222,0.039405146
20160605,2016,June,1,174,65,6,0.1154,0.4043,0.03460266
20160605,2016,June,1,174,65,7,0.11898,0.4009,0.033736997
20160605,2016,June,1,174,65,8,0.12172,0.4151,0.0374504
20160604,2016,June,1,125,300,1,0.11305,0.3698,0.026478841
20160604,2016,June,1,125,300,2,0.14445,0.4368,0.043636122
20160604,2016,June,1,125,300,3,0.1565,0.4399,0.044571797
20160604,2016,June,1,125,300,4,0.14587,0.4272,0.040821785
20160604,2016,June,1,125,300,5,0.15741,0.4401,0.044632618
20160604,2016,June,1,125,300,7,0.13506,0.4192,0.038571105
20160604,2016,June,1,125,300,8,0.14603,0.4319,0.042184011
20160604,2016,June,1,125,300,9,0.12687,0.4086,0.035718511
20160604,2016,June,1,125,300,10,0.14038,0.4191,0.038543508
20160604,2016,June,1,125,300,11,0.13352,0.4216,0.039237386
20160604,2016,June,1,125,300,12,0.14157,0.4273,0.040850458
20160604,2016,June,1,125,300,13,0.14144,0.4286,0.041224439
20160604,2016,June,1,125,301,1,0.12733,0.4005,0.033636114
20160604,2016,June,1,125,301,2,0.16126,0.4635,0.052137172
20160604,2016,June,1,125,301,3,0.14277,0.4213,0.039153684
20160604,2016,June,1,125,301,4,0.13473,0.41,0.036086921
20160604,2016,June,1,125,301,5,0.13525,0.4162,0.037748916
20160604,2016,June,1,125,301,6,0.14414,0.432,0.042213319
20160604,2016,June,1,125,301,7,0.13846,0.4095,0.035955056
20160604,2016,June,1,125,301,8,0.15416,0.4447,0.04604682
20160604,2016,June,1,125,301,9,0.17166,0.4779,0.057149094
20160604,2016,June,1,125,301,10,0.15527,0.4549,0.049288553
20160604,2016,June,1,125,301,11,0.12849,0.4474,0.046890644
20160604,2016,June,1,125,301,12,0.11815,0.3803,0.028798988
20160604,2016,June,1,125,301,13,0.12701,0.4011,0.033787514
20160604,2016,June,1,125,301,14,0.15454,0.4495,0.047554032
20160604,2016,June,1,125,301,15,0.15038,0.4353,0.043188116
20160604,2016,June,1,125,301,16,0.17643,0.4804,0.058050672
20160604,2016,June,1,125,302,1,0.12223,0.3912,0.031346914
20160604,2016,June,1,125,302,2,0.11847,0.3819,0.029164009
20160604,2016,June,1,125,302,3,0.14135,0.4239,0.039883063
20160604,2016,June,1,125,302,4,0.15585,0.4549,0.049288553
20160604,2016,June,1,125,302,5,0.12215,0.4026,0.034168001
20160604,2016,June,1,125,302,6,0.1237,0.3978,0.032960409
20160604,2016,June,1,125,302,7,0.165,0.4581,0.05033605
20160604,2016,June,1,125,302,8,0.12515,0.3976,0.03291072
20160604,2016,June,1,125,302,9,0.10503,0.3626,0.024962131
20160604,2016,June,1,125,302,10,0.11362,0.3747,0.027545416
20160604,2016,June,1,125,302,12,0.14126,0.4314,0.042037674
20160604,2016,June,1,125,302,13,0.15595,0.4469,0.046733609
20160604,2016,June,1,125,302,14,0.17554,0.4793,0.057652818
20160604,2016,June,1,125,302,15,0.15171,0.4449,0.046108976
20160604,2016,June,1,125,303,1,0.13724,0.4269,0.040735844
20160604,2016,June,1,125,303,2,0.14617,0.43,0.041629733
20160604,2016,June,1,125,303,3,0.15293,0.4361,0.043426669
20160604,2016,June,1,125,303,4,0.1201,0.3922,0.03158792
20160604,2016,June,1,125,303,5,0.12881,0.4073,0.035378669
20160604,2016,June,1,125,303,6,0.13294,0.4114,0.036457855
20160604,2016,June,1,125,303,8,0.13273,0.407,0.035300551
20160604,2016,June,1,125,303,9,0.13023,0.4131,0.036911682
20160604,2016,June,1,125,303,10,0.14757,0.4328,0.042448272
20160604,2016,June,1,125,303,11,0.13854,0.4114,0.036457855
20160604,2016,June,1,125,303,12,0.10869,0.3726,0.027084873
20160604,2016,June,1,125,303,13,0.14765,0.4371,0.043726093
20160604,2016,June,1,125,303,14,0.13731,0.4131,0.036911682
20160604,2016,June,1,125,303,15,0.13708,0.4142,0.037207333
20160604,2016,June,1,125,304,1,0.14971,0.4385,0.044147595
20160604,2016,June,1,125,304,2,0.13994,0.4217,0.039265313
20160604,2016,June,1,125,304,3,0.13509,0.4129,0.036858097
20160604,2016,June,1,125,304,4,0.13175,0.4104,0.036192644
20160604,2016,June,1,125,304,5,0.14118,0.4218,0.039293253
20160604,2016,June,1,125,304,6,0.14397,0.4282,0.041109126
20160604,2016,June,1,125,304,7,0.1334,0.4039,0.034500057
20160604,2016,June,1,125,304,8,0.14993,0.4305,0.041775122
20160604,2016,June,1,125,304,9,0.13667,0.4195,0.038653974
20160604,2016,June,1,125,304,10,0.11411,0.3819,0.029164009
20160604,2016,June,1,125,304,12,0.14217,0.423,0.03962957
20160604,2016,June,1,125,304,14,0.15107,0.4448,0.046077891
20160604,2016,June,1,125,304,15,0.13257,0.4084,0.035666086
20160604,2016,June,1,174,305,1,0.15216,0.4424,0.045336043
20160604,2016,June,1,174,305,2,0.17814,0.5137,0.070978522
20160604,2016,June,1,174,305,3,0.14909,0.4351,0.043128614
20160604,2016,June,1,174,305,4,0.1632,0.4552,0.049386132
20160604,2016,June,1,174,305,5,0.18177,0.5269,0.076591901
20160604,2016,June,1,174,305,6,0.14873,0.4757,0.056363468
20160604,2016,June,1,174,305,7,0.16347,0.4708,0.054639613
20160604,2016,June,1,121,306,1,0.13869,0.4285,0.041195591
20160604,2016,June,1,121,306,2,0.13635,0.4165,0.037830604
20160604,2016,June,1,121,306,4,0.14899,0.4387,0.04420803
20160604,2016,June,1,121,306,5,0.14856,0.4458,0.046389367
20160604,2016,June,1,121,306,6,0.12965,0.4067,0.035222548
20160604,2016,June,1,121,306,7,0.13659,0.4218,0.039293253
20160604,2016,June,1,121,306,8,0.1544,0.44,0.0446022
20160604,2016,June,1,121,306,9,0.12476,0.4067,0.035222548
20160604,2016,June,1,121,306,10,0.13547,0.4176,0.038131134
20160604,2016,June,1,121,306,11,0.14546,0.4286,0.041224439
20160604,2016,June,1,121,306,17,0.17143,0.4731,0.055444325
20160604,2016,June,1,121,306,18,0.13272,0.4152,0.037477472
20160604,2016,June,1,121,306,20,0.12162,0.3997,0.033434952
20160604,2016,June,1,121,306,26,0.13348,0.4335,0.042654569
20160604,2016,June,1,121,306,27,0.16719,0.4512,0.04809562
20160604,2016,June,1,121,306,28,0.17767,0.5037,0.066913556
20160604,2016,June,1,121,307,1,0.12792,0.4104,0.036192644
20160604,2016,June,1,121,307,2,0.12928,0.4209,0.039042268
20160604,2016,June,1,121,307,3,0.12827,0.4161,0.037721713
20160604,2016,June,1,121,307,4,0.14184,0.445,0.046140074
20160604,2016,June,1,121,307,5,0.14201,0.431,0.041920849
20160604,2016,June,1,121,307,6,0.12534,0.4135,0.03701901
20160604,2016,June,1,121,307,7,0.14854,0.4476,0.046953556
20160604,2016,June,1,121,307,8,0.15535,0.4531,0.048705773
20160604,2016,June,1,121,307,9,0.14475,0.4323,0.042301324
20160604,2016,June,1,121,307,10,0.13784,0.4287,0.041253301
20160604,2016,June,1,121,307,11,0.14,0.4245,0.040052658
20160604,2016,June,1,121,307,12,0.14875,0.4588,0.050567151
20160604,2016,June,1,121,307,13,0.1412,0.4455,0.046295777
20160604,2016,June,1,121,307,14,0.14295,0.4274,0.040879145
20160604,2016,June,1,121,307,15,0.13701,0.4165,0.037830604
20160604,2016,June,1,125,308,1,0.12933,0.4068,0.035248536
20160604,2016,June,1,125,308,2,0.15315,0.4398,0.044541407
20160604,2016,June,1,125,308,3,0.15491,0.4472,0.046827788
20160604,2016,June,1,125,308,4,0.16416,0.4733,0.055514671
20160604,2016,June,1,125,308,5,0.14917,0.4468,0.046702244
20160604,2016,June,1,125,308,6,0.17478,0.4615,0.051465165
20160604,2016,June,1,125,308,7,0.12933,0.3988,0.033209605
20160604,2016,June,1,125,308,8,0.14395,0.4275,0.040907846
20160604,2016,June,1,125,308,9,0.1535,0.4567,0.049875963
20160604,2016,June,1,125,308,10,0.14374,0.4262,0.040535785
20160604,2016,June,1,125,308,11,0.15557,0.4533,0.048770298
20160604,2016,June,1,125,308,12,0.14965,0.4396,0.044480669
20160604,2016,June,1,125,309,1,0.10283,0.3511,0.022661609
20160604,2016,June,1,125,309,2,0.14885,0.4292,0.041397813
20160604,2016,June,1,125,309,3,0.10586,0.3571,0.023843379
20160604,2016,June,1,125,309,4,0.12541,0.399,0.033259594
20160604,2016,June,1,125,309,5,0.15504,0.446,0.04645183
20160604,2016,June,1,125,309,6,0.13924,0.405,0.034782703
20160604,2016,June,1,125,309,7,0.14587,0.4249,0.040165987
20160604,2016,June,1,125,309,8,0.14496,0.4245,0.040052658
20160604,2016,June,1,125,309,9,0.14212,0.4229,0.03960147
20160604,2016,June,1,125,309,10,0.15077,0.4353,0.043188116
20160604,2016,June,1,125,309,11,0.13869,0.4146,0.037315232
20160604,2016,June,1,125,309,12,0.14964,0.4322,0.042271975
20160604,2016,June,1,125,309,13,0.14646,0.4301,0.041658783
20160604,2016,June,1,125,309,14,0.13824,0.4179,0.038213373
20160604,2016,June,1,125,309,15,0.12028,0.3952,0.032318341
20160604,2016,June,1,121,310,1,0.16822,0.4882,0.060924445
20160604,2016,June,1,121,310,2,0.16814,0.4696,0.054222872
20160604,2016,June,1,121,310,3,0.18361,0.5145,0.07131065
20160604,2016,June,1,121,310,4,0.1756,0.5266,0.076461149
20160604,2016,June,1,121,310,5,0.16188,0.5092,0.069129504
20160604,2016,June,1,121,310,6,0.16862,0.4638,0.052238475
20160604,2016,June,1,121,310,7,0.15789,0.4837,0.059255207
20160604,2016,June,1,121,310,8,0.14535,0.4899,0.061563113
20160604,2016,June,1,121,310,9,0.15897,0.4775,0.057005713
20160604,2016,June,1,121,310,10,0.16241,0.4748,0.056044163
20160604,2016,June,1,121,310,11,0.16325,0.5009,0.065803857
20160604,2016,June,1,121,310,12,0.16531,0.4745,0.055937996
20160604,2016,June,1,121,310,13,0.15315,0.4652,0.052712956
20160604,2016,June,1,121,310,14,0.1583,0.4957,0.063775667
20160604,2016,June,1,121,311,1,0.15301,0.4521,0.048384001
20160604,2016,June,1,121,311,2,0.15184,0.4606,0.051164656
20160604,2016,June,1,121,311,3,0.15173,0.4654,0.052780973
20160604,2016,June,1,121,311,4,0.14875,0.4535,0.048834881
20160604,2016,June,1,121,311,5,0.15319,0.4577,0.050204309
20160604,2016,June,1,121,311,6,0.14895,0.4535,0.048834881
20160604,2016,June,1,121,311,7,0.15525,0.4792,0.05761674
20160604,2016,June,1,121,311,8,0.14344,0.4553,0.049418687
20160604,2016,June,1,121,311,9,0.14279,0.4349,0.043069168
20160604,2016,June,1,121,311,10,0.13423,0.4262,0.040535785
20160604,2016,June,1,121,312,1,0.13697,0.4363,0.043486444
20160604,2016,June,1,121,312,2,0.15202,0.4394,0.044419986
20160604,2016,June,1,121,312,3,0.15251,0.4475,0.046922093
20160604,2016,June,1,121,312,4,0.14097,0.4273,0.040850458
20160604,2016,June,1,121,312,5,0.15551,0.4568,0.049908733
20160604,2016,June,1,121,312,6,0.14209,0.4339,0.042772753
20160604,2016,June,1,121,312,7,0.15483,0.4563,0.049745026
20160604,2016,June,1,121,312,8,0.1398,0.4268,0.040707224
20160604,2016,June,1,121,312,9,0.15809,0.4493,0.047490584
20160604,2016,June,1,121,312,10,0.13433,0.4249,0.040165987
20160604,2016,June,1,121,312,11,0.14729,0.4481,0.047111083
20160604,2016,June,1,121,312,12,0.15863,0.4641,0.052339909
20160604,2016,June,1,121,312,13,0.14752,0.4376,0.04387632
20160604,2016,June,1,121,312,14,0.14847,0.4392,0.044359358
20160604,2016,June,1,121,312,15,0.14499,0.4455,0.046295777
20160604,2016,June,1,121,312,16,0.13473,0.4287,0.041253301
20160604,2016,June,1,121,312,17,0.16046,0.4605,0.051131338
20160604,2016,June,1,125,313,1,0.13429,0.4154,0.037531656
20160604,2016,June,1,125,313,2,0.15876,0.4512,0.04809562
20160604,2016,June,1,125,313,3,0.14593,0.4355,0.043247672
20160604,2016,June,1,125,313,4,0.15286,0.446,0.04645183
20160604,2016,June,1,125,313,5,0.14124,0.4287,0.041253301
20160604,2016,June,1,125,313,6,0.14529,0.4406,0.044784913
20160604,2016,June,1,125,313,7,0.15073,0.4502,0.047776544
20160604,2016,June,1,125,313,8,0.14106,0.4196,0.038681624
20160604,2016,June,1,125,313,9,0.15032,0.4359,0.043366948
20160604,2016,June,1,125,313,10,0.14649,0.424,0.039911296
20160604,2016,June,1,125,313,11,0.15654,0.4533,0.048770298
20160604,2016,June,1,125,313,12,0.14979,0.444,0.045829716
20160604,2016,June,1,125,313,13,0.13439,0.4219,0.039321206
20160604,2016,June,1,125,313,14,0.13559,0.431,0.041920849
20160604,2016,June,1,125,314,1,0.15491,0.4472,0.046827788
20160604,2016,June,1,125,314,2,0.1329,0.4114,0.036457855
20160604,2016,June,1,125,314,4,0.13958,0.4188,0.038460797
20160604,2016,June,1,125,314,5,0.14666,0.4271,0.040793124
20160604,2016,June,1,125,314,6,0.15616,0.4497,0.047617536
20160604,2016,June,1,125,314,7,0.14869,0.433,0.042507146
20160604,2016,June,1,125,314,8,0.12191,0.3876,0.030489448
20160604,2016,June,1,125,314,9,0.13098,0.4117,0.036537671
20160604,2016,June,1,125,314,10,0.15321,0.4415,0.045059916
20160604,2016,June,1,125,314,15,0.14649,0.4422,0.045274584
20160604,2016,June,1,125,314,16,0.14051,0.4171,0.037994333
20160604,2016,June,1,125,314,17,0.15555,0.4488,0.047332212
20160604,2016,June,1,125,314,19,0.1523,0.4408,0.044845928
20160604,2016,June,1,125,315,1,0.14273,0.4241,0.039939541
20160604,2016,June,1,125,315,2,0.14136,0.4195,0.038653974
20160604,2016,June,1,125,315,3,0.14347,0.4275,0.040907846
20160604,2016,June,1,125,315,4,0.13935,0.4198,0.038736962
20160604,2016,June,1,125,315,5,0.14871,0.4359,0.043366948
20160604,2016,June,1,125,315,6,0.13863,0.4228,0.039573384
20160604,2016,June,1,125,315,7,0.13557,0.4217,0.039265313
20160604,2016,June,1,125,315,8,0.13453,0.42,0.038792353
20160604,2016,June,1,125,315,9,0.14055,0.4172,0.038021667
20160604,2016,June,1,125,315,10,0.1537,0.4516,0.048223647
20160604,2016,June,1,125,315,11,0.13411,0.415,0.03742334
20160604,2016,June,1,125,315,12,0.13219,0.4143,0.037234288
20160604,2016,June,1,125,315,13,0.14993,0.4322,0.042271975
20160604,2016,June,1,125,315,14,0.14026,0.4246,0.04008097
20160606,2016,June,1,175,399,1,0.12852,0.4097,0.036007763
20160606,2016,June,1,175,399,2,0.125,0.3942,0.03207363
20160606,2016,June,1,175,399,3,0.11949,0.3831,0.02943979
20160606,2016,June,1,175,399,4,0.12624,0.4035,0.034397658
20160606,2016,June,1,175,399,5,0.12886,0.4095,0.035955056
20160606,2016,June,1,175,399,6,0.12537,0.4105,0.036219107
20160606,2016,June,1,175,399,7,0.13062,0.4168,0.037912409
20160606,2016,June,1,175,399,8,0.13172,0.4083,0.035639893
20160606,2016,June,1,175,399,9,0.12925,0.4131,0.036911682
20160606,2016,June,1,175,399,10,0.12466,0.4068,0.035248536
20160606,2016,June,1,175,399,11,0.12298,0.3975,0.032885894
20160606,2016,June,1,175,399,12,0.12946,0.4014,0.033863384
20160606,2016,June,1,175,400,1,0.11369,0.3826,0.029324671
20160606,2016,June,1,175,400,2,0.11942,0.3855,0.029996557
20160606,2016,June,1,175,400,3,0.11861,0.3941,0.032049227
20160606,2016,June,1,175,400,4,0.12106,0.3961,0.032539643
20160606,2016,June,1,175,400,5,0.13247,0.4122,0.036670955
20160606,2016,June,1,175,400,6,0.1252,0.3912,0.031346914
20160606,2016,June,1,175,400,7,0.13057,0.4135,0.03701901
20160606,2016,June,1,175,400,8,0.13578,0.4275,0.040907846
20160606,2016,June,1,175,400,9,0.12639,0.4029,0.034244439
20160606,2016,June,1,175,400,10,0.11266,0.3878,0.03053667
20160606,2016,June,1,175,401,1,0.13479,0.4342,0.042861534
20160606,2016,June,1,175,401,2,0.11094,0.3786,0.028414504
20160606,2016,June,1,175,401,3,0.12399,0.3968,0.032712463
20160606,2016,June,1,175,401,4,0.13133,0.4097,0.036007763
20160606,2016,June,1,175,401,5,0.13839,0.4264,0.040592878
20160606,2016,June,1,175,401,6,0.1103,0.3721,0.026975982
20160606,2016,June,1,175,401,7,0.1338,0.4203,0.038875539
20160606,2016,June,1,175,401,8,0.1256,0.407,0.035300551
20160606,2016,June,1,175,401,9,0.12381,0.3978,0.032960409
20160606,2016,June,1,175,401,10,0.12496,0.4009,0.033736997
20160606,2016,June,1,175,401,11,0.11575,0.3881,0.030607593
20160606,2016,June,1,175,402,1,0.11222,0.3921,0.031563764
20160606,2016,June,1,175,402,2,0.1118,0.3885,0.030702329
20160606,2016,June,1,175,402,3,0.12007,0.3998,0.033460053
20160606,2016,June,1,175,402,4,0.12427,0.4136,0.037045874
20160606,2016,June,1,175,402,5,0.13107,0.4266,0.040650024
20160606,2016,June,1,175,402,6,0.12059,0.3988,0.033209605
20160606,2016,June,1,175,402,7,0.12666,0.4032,0.034320992
20160606,2016,June,1,175,402,8,0.11674,0.397,0.032761952
20160606,2016,June,1,175,402,9,0.13731,0.4233,0.039713948
20160606,2016,June,1,175,402,10,0.13422,0.4194,0.038626338
20160606,2016,June,1,175,402,11,0.12175,0.4085,0.035692292
20160606,2016,June,1,175,402,12,0.12464,0.4156,0.037585893
20160606,2016,June,1,175,402,13,0.12836,0.4101,0.036113332
20160606,2016,June,1,175,402,14,0.11886,0.3998,0.033460053
20160606,2016,June,1,175,402,15,0.13072,0.4171,0.037994333
20160606,2016,June,1,175,402,16,0.12314,0.4113,0.036431276
20160606,2016,June,1,175,402,17,0.11989,0.4035,0.034397658
20160606,2016,June,1,175,403,1,0.13743,0.4119,0.036590945
20160606,2016,June,1,175,403,2,0.12313,0.3847,0.029810195
20160606,2016,June,1,175,403,3,0.12235,0.3905,0.031178942
20160606,2016,June,1,175,403,4,0.11945,0.3832,0.02946285
20160606,2016,June,1,175,403,5,0.13371,0.4136,0.037045874
20160606,2016,June,1,175,403,6,0.12115,0.4005,0.033636114
20160606,2016,June,1,175,403,7,0.13959,0.4246,0.04008097
20160606,2016,June,1,175,403,8,0.13052,0.4137,0.037072751
20160606,2016,June,1,175,403,9,0.12232,0.3945,0.032146913
20160606,2016,June,1,175,403,10,0.1347,0.4205,0.038931062
20160606,2016,June,1,149,404,1,0.11588,0.3936,0.031927398
20160606,2016,June,1,149,404,2,0.1147,0.3909,0.031274852
20160606,2016,June,1,149,404,3,0.1134,0.3974,0.032861081
20160606,2016,June,1,149,404,4,0.11267,0.4007,0.03368653
20160606,2016,June,1,149,404,5,0.12152,0.3992,0.033309633
20160606,2016,June,1,149,404,6,0.09841,0.3651,0.025482014
20160606,2016,June,1,149,404,7,0.11825,0.3908,0.031250856
20160606,2016,June,1,149,404,8,0.11002,0.387,0.030348075
20160606,2016,June,1,149,404,9,0.11526,0.4074,0.035404733
20160606,2016,June,1,149,404,10,0.11103,0.392,0.03153962
20160606,2016,June,1,149,404,11,0.11329,0.3807,0.028889956
20160606,2016,June,1,149,404,12,0.11549,0.4074,0.035404733
20160606,2016,June,1,149,404,13,0.11554,0.4018,0.033964721
20160606,2016,June,1,149,404,14,0.1169,0.4142,0.037207333
20160606,2016,June,1,149,404,15,0.11447,0.4096,0.035981403
20160606,2016,June,1,149,404,16,0.02503,0.1923,0.003723369
20160606,2016,June,1,149,405,1,0.15915,0.4713,0.054813884
20160606,2016,June,1,149,405,2,0.16419,0.4554,0.049451257
20160606,2016,June,1,149,405,3,0.13966,0.4244,0.040024359
20160606,2016,June,1,149,405,4,0.15241,0.4501,0.047744714
20160606,2016,June,1,149,405,5,0.16156,0.4586,0.05050105
20160606,2016,June,1,149,405,6,0.14079,0.4305,0.041775122
20160606,2016,June,1,149,405,7,0.15149,0.4555,0.049483841
20160606,2016,June,1,149,405,8,0.13292,0.4203,0.038875539
20160606,2016,June,1,149,405,9,0.14105,0.4245,0.040052658
20160606,2016,June,1,149,405,10,0.15649,0.4489,0.047363858
20160606,2016,June,1,149,405,11,0.14883,0.4431,0.045551586
20160606,2016,June,1,149,406,1,0.14672,0.4304,0.041746017
20160606,2016,June,1,149,406,2,0.14432,0.4173,0.038049014
20160606,2016,June,1,149,406,3,0.13791,0.4246,0.04008097
20160606,2016,June,1,149,406,4,0.14112,0.4336,0.042684095
20160606,2016,June,1,149,406,5,0.14059,0.4243,0.039996073
20160606,2016,June,1,149,406,6,0.1486,0.454,0.048996585
20160606,2016,June,1,149,407,1,0.1479,0.4375,0.043846247
20160606,2016,June,1,149,407,2,0.13972,0.4296,0.041513665
20160606,2016,June,1,149,407,3,0.14186,0.4228,0.039573384
20160606,2016,June,1,149,407,4,0.14606,0.4236,0.039798446
20160606,2016,June,1,149,407,5,0.14715,0.4366,0.043576209
20160606,2016,June,1,149,407,6,0.14762,0.4294,0.041455712
20160606,2016,June,1,149,407,7,0.15785,0.4544,0.049126206
20160606,2016,June,1,149,407,8,0.15218,0.4396,0.044480669
20160606,2016,June,1,149,407,9,0.15194,0.4479,0.04704803
20160606,2016,June,1,149,407,10,0.15565,0.4449,0.046108976
20160606,2016,June,1,149,408,1,0.13854,0.4159,0.037667346
20160606,2016,June,1,149,408,2,0.10087,0.3546,0.023346106
20160606,2016,June,1,149,408,3,0.156,0.4425,0.045366793
20160606,2016,June,1,149,408,4,0.15488,0.4515,0.048191619
20160606,2016,June,1,149,408,5,0.14928,0.447,0.046764988
20160606,2016,June,1,149,408,6,0.14816,0.4403,0.044693494
20160606,2016,June,1,149,408,7,0.14342,0.4428,0.045459127
20160606,2016,June,1,149,408,8,0.14758,0.4394,0.044419986
20160606,2016,June,1,149,408,9,0.14278,0.4264,0.040592878
20160606,2016,June,1,149,408,10,0.1512,0.4437,0.045736881
20160606,2016,June,1,149,408,11,0.1507,0.4368,0.043636122
20160606,2016,June,1,149,408,12,0.1595,0.4574,0.050105654
20160606,2016,June,1,149,408,13,0.1617,0.4546,0.049191102
20160606,2016,June,1,124,409,1,0.1385,0.4159,0.037667346
20160606,2016,June,1,124,409,2,0.1009,0.3546,0.023346106
20160606,2016,June,1,124,409,3,0.156,0.4425,0.045366793
20160606,2016,June,1,124,409,4,0.1549,0.4515,0.048191619
20160606,2016,June,1,124,409,5,0.1493,0.447,0.046764988
20160606,2016,June,1,124,409,6,0.1482,0.4403,0.044693494
20160606,2016,June,1,124,409,7,0.1434,0.4428,0.045459127
20160606,2016,June,1,124,409,8,0.1476,0.4394,0.044419986
20160606,2016,June,1,124,409,9,0.1428,0.4264,0.040592878
20160606,2016,June,1,124,409,10,0.1512,0.4437,0.045736881
20160606,2016,June,1,124,409,11,0.1507,0.4368,0.043636122
20160606,2016,June,1,124,409,12,0.1595,0.4574,0.050105654
20160606,2016,June,1,124,409,13,0.1617,0.4546,0.049191102
20160606,2016,June,1,124,410,1,0.1473,0.4419,0.0451825
20160606,2016,June,1,124,410,2,0.1617,0.4659,0.052951271
20160606,2016,June,1,124,410,3,0.1,0.3589,0.024205755
20160606,2016,June,1,124,410,4,0.1504,0.4446,0.046015763
20160606,2016,June,1,124,410,5,0.1507,0.4432,0.045582434
20160606,2016,June,1,124,410,6,0.1514,0.4437,0.045736881
20160606,2016,June,1,124,410,7,0.1013,0.3724,0.027041282
20160606,2016,June,1,124,410,8,0.1669,0.472,0.055058484
20160606,2016,June,1,124,410,9,0.1496,0.4404,0.044723953
20160606,2016,June,1,124,410,10,0.1503,0.4586,0.05050105
